IVId,ReadingId,Voltage,CurrentAmp
3617,362,3.0,8.17
3618,362,3.5,6.65
3619,362,4.0,7.97
3620,362,4.5,6.94
3621,363,0.0,8.21
3622,363,0.5,8.05
3623,363,1.0,8.19
3624,363,1.5,6.92
3625,363,2.0,6.68
3626,363,2.5,7.35
3627,363,3.0,8.34
3628,363,3.5,7.74
3629,363,4.0,6.61
3630,363,4.5,7.99
3631,364,0.0,8.04
3632,364,0.5,7.21
3633,364,1.0,7.84
3634,364,1.5,7.66
3635,364,2.0,7.43
3636,364,2.5,7.3
3637,364,3.0,6.92
3638,364,3.5,6.33
3639,364,4.0,7.39
3640,364,4.5,6.1
3641,365,0.0,8.04
3642,365,0.5,7.75
3643,365,1.0,8.71
3644,365,1.5,8.42
3645,365,2.0,7.71
3646,365,2.5,8.2
3647,365,3.0,7.51
3648,365,3.5,8.16
3649,365,4.0,6.32
3650,365,4.5,7.15
3651,366,0.0,8.0
3652,366,0.5,7.37
3653,366,1.0,7.85
3654,366,1.5,6.79
3655,366,2.0,6.83
3656,366,2.5,8.09
3657,366,3.0,7.32
3658,366,3.5,7.95
3659,366,4.0,7.71
3660,366,4.5,7.21
3661,367,0.0,7.77
3662,367,0.5,7.61
3663,367,1.0,7.09
3664,367,1.5,8.45
3665,367,2.0,7.38
3666,367,2.5,7.63
3667,367,3.0,7.58
3668,367,3.5,7.49
3669,367,4.0,7.14
3670,367,4.5,6.49
3671,368,0.0,7.15
3672,368,0.5,8.39
3673,368,1.0,7.78
3674,368,1.5,7.72
3675,368,2.0,8.47
3676,368,2.5,6.91
3677,368,3.0,7.46
3678,368,3.5,6.71
3679,368,4.0,7.31
3680,368,4.5,7.85
3681,369,0.0,7.79
3682,369,0.5,7.27
3683,369,1.0,8.33
3684,369,1.5,8.19
3685,369,2.0,7.22
3686,369,2.5,6.51
3687,369,3.0,6.69
3688,369,3.5,6.73
3689,369,4.0,8.01
3690,369,4.5,6.69
3691,370,0.0,7.04
3692,370,0.5,7.43
3693,370,1.0,7.68
3694,370,1.5,7.9
3695,370,2.0,7.42
3696,370,2.5,8.13
3697,370,3.0,8.1
3698,370,3.5,6.74
3699,370,4.0,7.58
3700,370,4.5,7.99
3701,371,0.0,8.09
3702,371,0.5,8.01
3703,371,1.0,8.28
3704,371,1.5,8.09
3705,371,2.0,8.33
3706,371,2.5,8.26
3707,371,3.0,8.01
3708,371,3.5,7.02
3709,371,4.0,8.09
3710,371,4.5,6.27
3711,372,0.0,8.23
3712,372,0.5,7.12
3713,372,1.0,8.53
3714,372,1.5,7.66
3715,372,2.0,7.06
3716,372,2.5,7.69
3717,372,3.0,7.6
3718,372,3.5,6.98
3719,372,4.0,6.53
3720,372,4.5,6.38
3721,373,0.0,8.11
3722,373,0.5,7.75
3723,373,1.0,7.42
3724,373,1.5,7.5
3725,373,2.0,6.65
3726,373,2.5,6.94
3727,373,3.0,6.84
3728,373,3.5,7.81
3729,373,4.0,7.08
3730,373,4.5,6.55
3731,374,0.0,7.18
3732,374,0.5,7.49
3733,374,1.0,8.15
3734,374,1.5,7.76
3735,374,2.0,7.6
3736,374,2.5,7.62
3737,374,3.0,7.03
3738,374,3.5,7.58
3739,374,4.0,6.66
3740,374,4.5,7.36
3741,375,0.0,7.21
3742,375,0.5,7.45
3743,375,1.0,6.87
3744,375,1.5,7.31
3745,375,2.0,7.21
3746,375,2.5,7.46
3747,375,3.0,8.22
3748,375,3.5,7.43
3749,375,4.0,7.71
3750,375,4.5,7.72
3751,376,0.0,7.39
3752,376,0.5,7.2
3753,376,1.0,7.96
3754,376,1.5,8.65
3755,376,2.0,7.88
3756,376,2.5,7.6
3757,376,3.0,6.6
3758,376,3.5,7.8
3759,376,4.0,7.13
3760,376,4.5,7.59
3761,377,0.0,7.14
3762,377,0.5,7.44
3763,377,1.0,8.52
3764,377,1.5,6.9
3765,377,2.0,8.15
3766,377,2.5,6.79
3767,377,3.0,7.11
3768,377,3.5,6.64
3769,377,4.0,7.17
3770,377,4.5,7.64
3771,378,0.0,8.32
3772,378,0.5,8.7
3773,378,1.0,8.29
3774,378,1.5,6.97
3775,378,2.0,7.83
3776,378,2.5,7.08
3777,378,3.0,7.14
3778,378,3.5,8.3
3779,378,4.0,6.39
3780,378,4.5,6.3
3781,379,0.0,7.34
3782,379,0.5,8.49
3783,379,1.0,6.93
3784,379,1.5,8.08
3785,379,2.0,8.3
3786,379,2.5,8.12
3787,379,3.0,8.14
3788,379,3.5,7.25
3789,379,4.0,7.45
3790,379,4.5,7.17
3791,380,0.0,7.68
3792,380,0.5,8.57
3793,380,1.0,7.81
3794,380,1.5,8.55
3795,380,2.0,7.2
3796,380,2.5,6.82
3797,380,3.0,7.59
3798,380,3.5,7.09
3799,380,4.0,6.32
3800,380,4.5,6.38
3801,381,0.0,7.96
3802,381,0.5,7.39
3803,381,1.0,8.02
3804,381,1.5,7.7
3805,381,2.0,6.67
3806,381,2.5,7.67
3807,381,3.0,7.5
3808,381,3.5,7.66
3809,381,4.0,7.95
3810,381,4.5,7.71
3811,382,0.0,7.32
3812,382,0.5,7.15
3813,382,1.0,8.68
3814,382,1.5,8.2
3815,382,2.0,7.5
3816,382,2.5,7.02
3817,382,3.0,6.62
3818,382,3.5,8.03
3819,382,4.0,7.74
3820,382,4.5,6.83
3821,383,0.0,8.42
3822,383,0.5,7.29
3823,383,1.0,8.49
3824,383,1.5,7.38
3825,383,2.0,8.31
3826,383,2.5,8.4
3827,383,3.0,7.39
3828,383,3.5,7.15
3829,383,4.0,7.18
3830,383,4.5,6.79
3831,384,0.0,7.04
3832,384,0.5,7.46
3833,384,1.0,7.02
3834,384,1.5,7.78
3835,384,2.0,8.46
3836,384,2.5,7.0
3837,384,3.0,6.82
3838,384,3.5,7.99
3839,384,4.0,6.31
3840,384,4.5,7.57
3841,385,0.0,7.2
3842,385,0.5,8.2
3843,385,1.0,8.64
3844,385,1.5,7.63
3845,385,2.0,7.33
3846,385,2.5,6.56
3847,385,3.0,6.96
3848,385,3.5,8.29
3849,385,4.0,8.18
3850,385,4.5,7.37
3851,386,0.0,7.61
3852,386,0.5,8.63
3853,386,1.0,6.94
3854,386,1.5,8.64
3855,386,2.0,7.85
3856,386,2.5,6.63
3857,386,3.0,7.52
3858,386,3.5,6.67
3859,386,4.0,6.34
3860,386,4.5,7.36
3861,387,0.0,7.46
3862,387,0.5,6.93
3863,387,1.0,8.14
3864,387,1.5,8.61
3865,387,2.0,7.77
3866,387,2.5,6.7
3867,387,3.0,6.66
3868,387,3.5,6.35
3869,387,4.0,7.78
3870,387,4.5,7.08
3871,388,0.0,8.2
3872,388,0.5,7.33
3873,388,1.0,7.42
3874,388,1.5,6.83
3875,388,2.0,6.6
3876,388,2.5,8.33
3877,388,3.0,7.25
3878,388,3.5,7.98
3879,388,4.0,6.96
3880,388,4.5,7.34
3881,389,0.0,7.38
3882,389,0.5,7.52
3883,389,1.0,8.43
3884,389,1.5,8.21
3885,389,2.0,7.65
3886,389,2.5,7.13
3887,389,3.0,6.66
3888,389,3.5,7.05
3889,389,4.0,7.22
3890,389,4.5,7.29
3891,390,0.0,8.37
3892,390,0.5,8.2
3893,390,1.0,7.67
3894,390,1.5,7.78
3895,390,2.0,8.04
3896,390,2.5,8.02
3897,390,3.0,8.29
3898,390,3.5,8.13
3899,390,4.0,7.44
3900,390,4.5,7.29
3901,391,0.0,7.41
3902,391,0.5,8.88
3903,391,1.0,6.96
3904,391,1.5,7.47
3905,391,2.0,7.78
3906,391,2.5,7.87
3907,391,3.0,7.59
3908,391,3.5,7.55
3909,391,4.0,6.93
3910,391,4.5,7.49
3911,392,0.0,7.17
3912,392,0.5,8.37
3913,392,1.0,8.25
3914,392,1.5,7.77
3915,392,2.0,7.08
3916,392,2.5,7.53
3917,392,3.0,7.86
3918,392,3.5,8.11
3919,392,4.0,8.02
3920,392,4.5,8.03
3921,393,0.0,7.07
3922,393,0.5,7.37
3923,393,1.0,8.72
3924,393,1.5,7.43
3925,393,2.0,7.91
3926,393,2.5,8.42
3927,393,3.0,7.46
3928,393,3.5,7.49
3929,393,4.0,8.17
3930,393,4.5,6.37
3931,394,0.0,7.39
3932,394,0.5,7.22
3933,394,1.0,8.36
3934,394,1.5,8.36
3935,394,2.0,7.21
3936,394,2.5,7.61
3937,394,3.0,6.51
3938,394,3.5,7.72
3939,394,4.0,7.57
3940,394,4.5,7.47
3941,395,0.0,8.16
3942,395,0.5,8.5
3943,395,1.0,7.66
3944,395,1.5,7.98
3945,395,2.0,8.06
3946,395,2.5,7.01
3947,395,3.0,7.8
3948,395,3.5,6.53
3949,395,4.0,8.1
3950,395,4.5,6.42
3951,396,0.0,7.71
3952,396,0.5,7.95
3953,396,1.0,8.34
3954,396,1.5,7.16
3955,396,2.0,8.52
3956,396,2.5,7.63
3957,396,3.0,7.73
3958,396,3.5,6.38
3959,396,4.0,7.13
3960,396,4.5,7.47
3961,397,0.0,7.85
3962,397,0.5,7.48
3963,397,1.0,7.53
3964,397,1.5,8.21
3965,397,2.0,7.21
3966,397,2.5,6.56
3967,397,3.0,7.85
3968,397,3.5,7.41
3969,397,4.0,6.65
3970,397,4.5,6.44
3971,398,0.0,7.13
3972,398,0.5,7.16
3973,398,1.0,8.58
3974,398,1.5,7.05
3975,398,2.0,6.93
3976,398,2.5,7.44
3977,398,3.0,8.14
3978,398,3.5,8.0
3979,398,4.0,6.69
3980,398,4.5,7.79
3981,399,0.0,7.24
3982,399,0.5,8.17
3983,399,1.0,7.31
3984,399,1.5,7.32
3985,399,2.0,7.75
3986,399,2.5,6.92
3987,399,3.0,7.72
3988,399,3.5,7.94
3989,399,4.0,6.91
3990,399,4.5,7.56
3991,400,0.0,8.59
3992,400,0.5,7.23
3993,400,1.0,7.17
3994,400,1.5,6.9
3995,400,2.0,6.87
3996,400,2.5,8.22
3997,400,3.0,7.86
3998,400,3.5,7.53
3999,400,4.0,8.16
4000,400,4.5,7.02
4001,401,0.0,7.92
4002,401,0.5,7.36
4003,401,1.0,7.36
4004,401,1.5,8.47
4005,401,2.0,7.52
4006,401,2.5,7.0
4007,401,3.0,6.93
4008,401,3.5,8.14
4009,401,4.0,6.51
4010,401,4.5,7.41
4011,402,0.0,8.63
4012,402,0.5,7.93
4013,402,1.0,7.36
4014,402,1.5,7.41
4015,402,2.0,7.7
4016,402,2.5,8.34
4017,402,3.0,7.41
4018,402,3.5,8.19
4019,402,4.0,8.04
4020,402,4.5,7.97
4021,403,0.0,7.67
4022,403,0.5,8.4
4023,403,1.0,8.58
4024,403,1.5,6.94
4025,403,2.0,7.4
4026,403,2.5,8.17
4027,403,3.0,7.25
4028,403,3.5,7.63
4029,403,4.0,7.79
4030,403,4.5,7.41
4031,404,0.0,8.52
4032,404,0.5,7.48
4033,404,1.0,7.52
4034,404,1.5,7.57
4035,404,2.0,7.51
4036,404,2.5,6.9
4037,404,3.0,6.92
4038,404,3.5,7.32
4039,404,4.0,7.11
4040,404,4.5,7.34
4041,405,0.0,8.88
4042,405,0.5,6.96
4043,405,1.0,7.86
4044,405,1.5,7.14
4045,405,2.0,7.75
4046,405,2.5,8.01
4047,405,3.0,7.35
4048,405,3.5,6.43
4049,405,4.0,6.84
4050,405,4.5,7.01
4051,406,0.0,7.36
4052,406,0.5,7.92
4053,406,1.0,8.43
4054,406,1.5,8.55
4055,406,2.0,6.94
4056,406,2.5,7.95
4057,406,3.0,7.44
4058,406,3.5,7.75
4059,406,4.0,7.45
4060,406,4.5,6.7
4061,407,0.0,7.72
4062,407,0.5,7.22
4063,407,1.0,8.36
4064,407,1.5,8.38
4065,407,2.0,8.15
4066,407,2.5,6.83
4067,407,3.0,7.53
4068,407,3.5,7.52
4069,407,4.0,6.55
4070,407,4.5,6.62
4071,408,0.0,7.83
4072,408,0.5,7.97
4073,408,1.0,7.66
4074,408,1.5,7.12
4075,408,2.0,8.54
4076,408,2.5,7.99
4077,408,3.0,7.44
4078,408,3.5,7.32
4079,408,4.0,7.83
4080,408,4.5,7.49
4081,409,0.0,7.75
4082,409,0.5,6.94
4083,409,1.0,7.51
4084,409,1.5,7.95
4085,409,2.0,6.62
4086,409,2.5,7.92
4087,409,3.0,6.48
4088,409,3.5,6.99
4089,409,4.0,8.19
4090,409,4.5,7.92
4091,410,0.0,7.8
4092,410,0.5,6.93
4093,410,1.0,6.82
4094,410,1.5,7.91
4095,410,2.0,8.21
4096,410,2.5,8.42
4097,410,3.0,6.41
4098,410,3.5,8.2
4099,410,4.0,7.28
4100,410,4.5,6.16
4101,411,0.0,7.17
4102,411,0.5,8.7
4103,411,1.0,8.76
4104,411,1.5,8.66
4105,411,2.0,8.07
4106,411,2.5,7.63
4107,411,3.0,7.06
4108,411,3.5,7.11
4109,411,4.0,7.82
4110,411,4.5,7.67
4111,412,0.0,8.41
4112,412,0.5,7.42
4113,412,1.0,8.19
4114,412,1.5,7.16
4115,412,2.0,7.09
4116,412,2.5,7.98
4117,412,3.0,7.95
4118,412,3.5,7.87
4119,412,4.0,7.11
4120,412,4.5,6.82
4121,413,0.0,7.48
4122,413,0.5,8.18
4123,413,1.0,8.03
4124,413,1.5,8.03
4125,413,2.0,7.15
4126,413,2.5,8.46
4127,413,3.0,7.68
4128,413,3.5,7.5
4129,413,4.0,7.42
4130,413,4.5,6.35
4131,414,0.0,7.17
4132,414,0.5,7.73
4133,414,1.0,7.25
4134,414,1.5,6.93
4135,414,2.0,8.32
4136,414,2.5,8.3
4137,414,3.0,6.78
4138,414,3.5,6.84
4139,414,4.0,7.41
4140,414,4.5,6.38
4141,415,0.0,8.33
4142,415,0.5,7.24
4143,415,1.0,8.45
4144,415,1.5,6.75
4145,415,2.0,7.33
4146,415,2.5,7.02
4147,415,3.0,7.45
4148,415,3.5,7.23
4149,415,4.0,7.05
4150,415,4.5,8.02
4151,416,0.0,8.93
4152,416,0.5,8.37
4153,416,1.0,8.15
4154,416,1.5,7.94
4155,416,2.0,7.7
4156,416,2.5,8.46
4157,416,3.0,8.31
4158,416,3.5,7.15
4159,416,4.0,7.94
4160,416,4.5,7.95
4161,417,0.0,7.99
4162,417,0.5,8.53
4163,417,1.0,8.02
4164,417,1.5,7.54
4165,417,2.0,7.27
4166,417,2.5,6.66
4167,417,3.0,7.51
4168,417,3.5,7.52
4169,417,4.0,6.21
4170,417,4.5,7.34
4171,418,0.0,7.72
4172,418,0.5,8.71
4173,418,1.0,8.62
4174,418,1.5,8.28
4175,418,2.0,7.91
4176,418,2.5,7.26
4177,418,3.0,8.17
4178,418,3.5,8.09
4179,418,4.0,7.35
4180,418,4.5,6.45
4181,419,0.0,8.58
4182,419,0.5,7.28
4183,419,1.0,7.25
4184,419,1.5,7.79
4185,419,2.0,7.28
4186,419,2.5,7.5
4187,419,3.0,7.77
4188,419,3.5,6.66
4189,419,4.0,6.85
4190,419,4.5,7.15
4191,420,0.0,7.91
4192,420,0.5,8.53
4193,420,1.0,7.47
4194,420,1.5,7.19
4195,420,2.0,7.87
4196,420,2.5,7.3
4197,420,3.0,7.92
4198,420,3.5,7.76
4199,420,4.0,7.65
4200,420,4.5,7.58
4201,421,0.0,8.95
4202,421,0.5,8.61
4203,421,1.0,7.84
4204,421,1.5,8.02
4205,421,2.0,7.08
4206,421,2.5,6.83
4207,421,3.0,8.11
4208,421,3.5,6.87
4209,421,4.0,6.85
4210,421,4.5,7.02
4211,422,0.0,8.31
4212,422,0.5,7.42
4213,422,1.0,8.06
4214,422,1.5,7.83
4215,422,2.0,7.07
4216,422,2.5,7.05
4217,422,3.0,7.61
4218,422,3.5,6.68
4219,422,4.0,7.01
4220,422,4.5,7.35
4221,423,0.0,7.06
4222,423,0.5,8.36
4223,423,1.0,7.28
4224,423,1.5,7.46
4225,423,2.0,7.41
4226,423,2.5,6.56
4227,423,3.0,7.99
4228,423,3.5,6.93
4229,423,4.0,7.54
4230,423,4.5,7.36
4231,424,0.0,7.14
4232,424,0.5,7.07
4233,424,1.0,7.29
4234,424,1.5,7.83
4235,424,2.0,7.07
4236,424,2.5,6.66
4237,424,3.0,7.91
4238,424,3.5,7.22
4239,424,4.0,7.9
4240,424,4.5,6.61
4241,425,0.0,7.68
4242,425,0.5,8.05
4243,425,1.0,8.8
4244,425,1.5,7.33
4245,425,2.0,6.93
4246,425,2.5,6.93
4247,425,3.0,6.87
4248,425,3.5,6.93
4249,425,4.0,7.89
4250,425,4.5,6.96
4251,426,0.0,8.06
4252,426,0.5,8.31
4253,426,1.0,7.38
4254,426,1.5,7.63
4255,426,2.0,7.78
4256,426,2.5,6.73
4257,426,3.0,6.68
4258,426,3.5,6.5
4259,426,4.0,6.61
4260,426,4.5,6.28
4261,427,0.0,8.09
4262,427,0.5,8.89
4263,427,1.0,8.09
4264,427,1.5,8.48
4265,427,2.0,6.7
4266,427,2.5,6.51
4267,427,3.0,6.76
4268,427,3.5,6.59
4269,427,4.0,7.0
4270,427,4.5,7.69
4271,428,0.0,8.37
4272,428,0.5,8.41
4273,428,1.0,7.51
4274,428,1.5,8.16
4275,428,2.0,7.0
4276,428,2.5,8.34
4277,428,3.0,6.97
4278,428,3.5,7.12
4279,428,4.0,6.44
4280,428,4.5,7.91
4281,429,0.0,7.0
4282,429,0.5,7.25
4283,429,1.0,8.24
4284,429,1.5,6.85
4285,429,2.0,7.06
4286,429,2.5,7.64
4287,429,3.0,7.58
4288,429,3.5,6.46
4289,429,4.0,8.09
4290,429,4.5,6.42
4291,430,0.0,8.2
4292,430,0.5,7.43
4293,430,1.0,7.67
4294,430,1.5,7.26
4295,430,2.0,8.26
4296,430,2.5,8.13
4297,430,3.0,8.29
4298,430,3.5,7.8
4299,430,4.0,7.34
4300,430,4.5,7.87
4301,431,0.0,7.58
4302,431,0.5,7.52
4303,431,1.0,7.05
4304,431,1.5,8.4
4305,431,2.0,7.25
4306,431,2.5,7.25
4307,431,3.0,8.04
4308,431,3.5,7.44
4309,431,4.0,6.31
4310,431,4.5,7.09
4311,432,0.0,8.48
4312,432,0.5,7.24
4313,432,1.0,8.71
4314,432,1.5,7.87
4315,432,2.0,7.03
4316,432,2.5,6.68
4317,432,3.0,8.38
4318,432,3.5,7.75
4319,432,4.0,6.36
4320,432,4.5,7.73
4321,433,0.0,7.79
4322,433,0.5,7.43
4323,433,1.0,7.24
4324,433,1.5,7.78
4325,433,2.0,8.23
4326,433,2.5,8.05
4327,433,3.0,8.18
4328,433,3.5,7.6
4329,433,4.0,7.6
4330,433,4.5,7.62
4331,434,0.0,8.04
4332,434,0.5,8.82
4333,434,1.0,8.46
4334,434,1.5,8.48
4335,434,2.0,6.82
4336,434,2.5,7.08
4337,434,3.0,7.63
4338,434,3.5,6.51
4339,434,4.0,7.24
4340,434,4.5,7.13
4341,435,0.0,8.65
4342,435,0.5,7.24
4343,435,1.0,6.9
4344,435,1.5,7.11
4345,435,2.0,8.1
4346,435,2.5,7.06
4347,435,3.0,6.89
4348,435,3.5,6.5
4349,435,4.0,6.96
4350,435,4.5,6.8
4351,436,0.0,8.54
4352,436,0.5,7.49
4353,436,1.0,7.78
4354,436,1.5,7.29
4355,436,2.0,6.82
4356,436,2.5,7.29
4357,436,3.0,7.33
4358,436,3.5,7.48
4359,436,4.0,6.42
4360,436,4.5,7.87
4361,437,0.0,8.76
4362,437,0.5,7.6
4363,437,1.0,6.83
4364,437,1.5,7.46
4365,437,2.0,8.25
4366,437,2.5,6.79
4367,437,3.0,7.78
4368,437,3.5,8.12
4369,437,4.0,6.73
4370,437,4.5,7.98
4371,438,0.0,7.66
4372,438,0.5,8.43
4373,438,1.0,7.83
4374,438,1.5,7.49
4375,438,2.0,7.81
4376,438,2.5,7.18
4377,438,3.0,8.33
4378,438,3.5,6.47
4379,438,4.0,7.57
4380,438,4.5,6.2
4381,439,0.0,8.67
4382,439,0.5,8.22
4383,439,1.0,7.27
4384,439,1.5,7.05
4385,439,2.0,7.29
4386,439,2.5,7.76
4387,439,3.0,8.1
4388,439,3.5,6.88
4389,439,4.0,7.25
4390,439,4.5,6.67
4391,440,0.0,8.59
4392,440,0.5,7.95
4393,440,1.0,8.73
4394,440,1.5,7.68
4395,440,2.0,6.85
4396,440,2.5,7.38
4397,440,3.0,8.23
4398,440,3.5,8.01
4399,440,4.0,6.31
4400,440,4.5,6.55
4401,441,0.0,7.94
4402,441,0.5,8.6
4403,441,1.0,6.84
4404,441,1.5,7.81
4405,441,2.0,7.81
4406,441,2.5,8.27
4407,441,3.0,8.04
4408,441,3.5,6.48
4409,441,4.0,7.53
4410,441,4.5,6.23
4411,442,0.0,8.81
4412,442,0.5,8.9
4413,442,1.0,8.36
4414,442,1.5,7.46
4415,442,2.0,7.26
4416,442,2.5,7.47
4417,442,3.0,6.89
4418,442,3.5,6.99
4419,442,4.0,7.8
4420,442,4.5,6.68
4421,443,0.0,8.08
4422,443,0.5,6.96
4423,443,1.0,6.9
4424,443,1.5,7.05
4425,443,2.0,8.16
4426,443,2.5,6.9
4427,443,3.0,8.27
4428,443,3.5,7.22
4429,443,4.0,6.4
4430,443,4.5,6.75
4431,444,0.0,8.08
4432,444,0.5,7.0
4433,444,1.0,8.43
4434,444,1.5,8.0
4435,444,2.0,7.96
4436,444,2.5,8.27
4437,444,3.0,8.2
4438,444,3.5,7.49
4439,444,4.0,7.96
4440,444,4.5,6.87
4441,445,0.0,7.67
4442,445,0.5,7.81
4443,445,1.0,8.66
4444,445,1.5,7.58
4445,445,2.0,7.53
4446,445,2.5,7.49
4447,445,3.0,7.11
4448,445,3.5,8.16
4449,445,4.0,6.47
4450,445,4.5,6.23
4451,446,0.0,7.63
4452,446,0.5,8.89
4453,446,1.0,6.82
4454,446,1.5,6.88
4455,446,2.0,6.79
4456,446,2.5,8.15
4457,446,3.0,8.28
4458,446,3.5,8.11
4459,446,4.0,7.45
4460,446,4.5,6.63
4461,447,0.0,7.95
4462,447,0.5,7.19
4463,447,1.0,7.97
4464,447,1.5,8.45
4465,447,2.0,8.03
4466,447,2.5,7.18
4467,447,3.0,7.38
4468,447,3.5,7.83
4469,447,4.0,7.56
4470,447,4.5,7.74
4471,448,0.0,8.2
4472,448,0.5,8.54
4473,448,1.0,7.89
4474,448,1.5,7.0
4475,448,2.0,7.26
4476,448,2.5,7.62
4477,448,3.0,6.73
4478,448,3.5,6.58
4479,448,4.0,7.62
4480,448,4.5,7.92
4481,449,0.0,8.01
4482,449,0.5,8.77
4483,449,1.0,7.62
4484,449,1.5,7.78
4485,449,2.0,7.98
4486,449,2.5,7.58
4487,449,3.0,8.39
4488,449,3.5,6.81
4489,449,4.0,7.46
4490,449,4.5,6.98
4491,450,0.0,7.54
4492,450,0.5,8.05
4493,450,1.0,8.53
4494,450,1.5,7.87
4495,450,2.0,8.59
4496,450,2.5,8.5
4497,450,3.0,7.47
4498,450,3.5,6.41
4499,450,4.0,7.43
4500,450,4.5,6.43
4501,451,0.0,7.34
4502,451,0.5,7.78
4503,451,1.0,8.67
4504,451,1.5,8.67
4505,451,2.0,7.94
4506,451,2.5,7.29
4507,451,3.0,8.32
4508,451,3.5,7.12
4509,451,4.0,6.7
4510,451,4.5,7.49
4511,452,0.0,8.74
4512,452,0.5,8.36
4513,452,1.0,8.03
4514,452,1.5,7.45
4515,452,2.0,6.8
4516,452,2.5,6.87
4517,452,3.0,7.81
4518,452,3.5,6.93
4519,452,4.0,8.09
4520,452,4.5,6.53
4521,453,0.0,8.81
4522,453,0.5,7.56
4523,453,1.0,7.78
4524,453,1.5,8.02
4525,453,2.0,7.95
4526,453,2.5,6.59
4527,453,3.0,7.23
4528,453,3.5,6.82
4529,453,4.0,6.22
4530,453,4.5,6.55
4531,454,0.0,7.69
4532,454,0.5,7.21
4533,454,1.0,8.01
4534,454,1.5,8.27
4535,454,2.0,7.1
4536,454,2.5,7.33
4537,454,3.0,7.73
4538,454,3.5,7.52
4539,454,4.0,7.24
4540,454,4.5,7.44
4541,455,0.0,8.21
4542,455,0.5,7.69
4543,455,1.0,8.35
4544,455,1.5,7.89
4545,455,2.0,8.05
4546,455,2.5,6.88
4547,455,3.0,8.25
4548,455,3.5,6.45
4549,455,4.0,7.66
4550,455,4.5,6.73
4551,456,0.0,7.41
4552,456,0.5,8.04
4553,456,1.0,6.81
4554,456,1.5,7.56
4555,456,2.0,7.45
4556,456,2.5,7.14
4557,456,3.0,7.83
4558,456,3.5,7.62
4559,456,4.0,7.17
4560,456,4.5,6.85
4561,457,0.0,8.32
4562,457,0.5,8.3
4563,457,1.0,7.75
4564,457,1.5,7.42
4565,457,2.0,6.69
4566,457,2.5,7.93
4567,457,3.0,7.45
4568,457,3.5,8.12
4569,457,4.0,7.51
4570,457,4.5,6.47
4571,458,0.0,7.49
4572,458,0.5,7.21
4573,458,1.0,7.36
4574,458,1.5,8.15
4575,458,2.0,7.62
4576,458,2.5,7.59
4577,458,3.0,7.47
4578,458,3.5,7.67
4579,458,4.0,6.2
4580,458,4.5,7.33
4581,459,0.0,7.13
4582,459,0.5,7.56
4583,459,1.0,8.31
4584,459,1.5,8.1
4585,459,2.0,6.93
4586,459,2.5,7.25
4587,459,3.0,7.11
4588,459,3.5,7.44
4589,459,4.0,6.98
4590,459,4.5,6.63
4591,460,0.0,7.07
4592,460,0.5,8.38
4593,460,1.0,8.37
4594,460,1.5,7.93
4595,460,2.0,6.69
4596,460,2.5,8.11
4597,460,3.0,7.42
4598,460,3.5,7.04
4599,460,4.0,6.78
4600,460,4.5,6.33
4601,461,0.0,8.46
4602,461,0.5,7.54
4603,461,1.0,8.06
4604,461,1.5,8.5
4605,461,2.0,8.48
4606,461,2.5,8.38
4607,461,3.0,7.33
4608,461,3.5,7.93
4609,461,4.0,6.33
4610,461,4.5,7.21
4611,462,0.0,8.0
4612,462,0.5,7.55
4613,462,1.0,6.98
4614,462,1.5,8.59
4615,462,2.0,7.64
4616,462,2.5,7.04
4617,462,3.0,7.66
4618,462,3.5,8.2
4619,462,4.0,7.06
4620,462,4.5,7.98
4621,463,0.0,7.38
4622,463,0.5,8.4
4623,463,1.0,7.17
4624,463,1.5,7.07
4625,463,2.0,7.78
4626,463,2.5,6.76
4627,463,3.0,7.2
4628,463,3.5,7.3
4629,463,4.0,6.59
4630,463,4.5,7.66
4631,464,0.0,7.79
4632,464,0.5,8.48
4633,464,1.0,8.43
4634,464,1.5,8.33
4635,464,2.0,6.73
4636,464,2.5,8.42
4637,464,3.0,8.17
4638,464,3.5,8.25
4639,464,4.0,6.36
4640,464,4.5,6.79
4641,465,0.0,8.8
4642,465,0.5,8.14
4643,465,1.0,8.32
4644,465,1.5,7.14
4645,465,2.0,7.43
4646,465,2.5,7.05
4647,465,3.0,6.57
4648,465,3.5,6.92
4649,465,4.0,8.16
4650,465,4.5,7.85
4651,466,0.0,7.38
4652,466,0.5,8.88
4653,466,1.0,7.07
4654,466,1.5,8.11
4655,466,2.0,8.36
4656,466,2.5,7.27
4657,466,3.0,6.44
4658,466,3.5,7.9
4659,466,4.0,7.66
4660,466,4.5,6.36
4661,467,0.0,7.69
4662,467,0.5,7.4
4663,467,1.0,8.32
4664,467,1.5,7.46
4665,467,2.0,8.43
4666,467,2.5,7.75
4667,467,3.0,7.9
4668,467,3.5,6.3
4669,467,4.0,7.8
4670,467,4.5,7.74
4671,468,0.0,7.17
4672,468,0.5,8.8
4673,468,1.0,8.35
4674,468,1.5,7.79
4675,468,2.0,7.12
4676,468,2.5,7.99
4677,468,3.0,8.09
4678,468,3.5,6.55
4679,468,4.0,6.5
4680,468,4.5,6.99
4681,469,0.0,7.84
4682,469,0.5,8.69
4683,469,1.0,8.45
4684,469,1.5,8.19
4685,469,2.0,7.31
4686,469,2.5,8.35
4687,469,3.0,7.91
4688,469,3.5,6.5
4689,469,4.0,7.11
4690,469,4.5,6.67
4691,470,0.0,8.88
